date,region,product_id,revenue,cost_of_goods,marketing_spend
2024-07-29,South,Product B,,10268.84,1328.19
2024-07-29,South,Product C,,15632.1,1931.97
2024-07-29,West,Product A,33846.45,18609.28,2560.83
2024-07-29,West,Product B,18657.5,11311.849999999999,1369.01
2024-07-29,West,Product C,32374.21,19828.620000000003,2488.75
2024-08-05,East,Product A,27275.22,14775.6,2172.48
2024-08-05,East,Product B,13102.79,7869.780000000001,973.38
2024-08-05,East,Product C,22281.9,13570.15,1640.47
2024-08-05,North,Product A,37019.66,20300.63,2980.13
2024-08-05,North,Product B,19970.0,12117.19,1585.67
2024-08-05,North,Product C,32859.69,20124.809999999998,2747.87
2024-08-05,South,Product A,,17092.27,2475.74
2024-08-05,South,Product B,,9846.72,1190.25
2024-08-05,South,Product C,,16582.8,2060.34
2024-08-05,West,Product A,35064.47,19097.64,2740.29
2024-08-05,West,Product B,18715.12,11309.18,1476.94
2024-08-05,West,Product C,31142.13,19096.75,2533.27
2024-08-12,East,Product A,27573.92,14920.74,2231.07
2024-08-12,East,Product B,13300.59,8178.4,1119.85
2024-08-12,East,Product C,24095.309999999998,14633.98,1950.48
2024-08-12,North,Product A,37481.5,20498.370000000003,2849.77
2024-08-12,North,Product B,20382.04,12413.0,1557.79
2024-08-12,North,Product C,33378.47,20252.010000000002,2419.29
2024-08-12,South,Product A,,16612.29,2340.59
2024-08-12,South,Product B,,9700.390000000001,1136.0
2024-08-12,South,Product C,,16415.9,1881.64
2024-08-12,West,Product A,34097.59,18895.79,2368.38
2024-08-12,West,Product B,19002.75,11511.76,1328.22
2024-08-12,West,Product C,30555.47,18499.57,2266.45
2024-08-19,East,Product A,28103.34,15257.76,2151.02
2024-08-19,East,Product B,14667.78,8813.57,1096.39
2024-08-19,East,Product C,22272.02,13663.39,1850.16
2024-08-19,North,Product A,38666.82,20908.38,2936.91
2024-08-19,North,Product B,19860.73,11854.47,1385.92
2024-08-19,North,Product C,32764.63,19774.85,2562.7000000000003
2024-08-19,South,Product A,,17298.67,2409.85
2024-08-19,South,Product B,,9579.43,1190.68
2024-08-19,South,Product C,,17330.37,2093.66
2024-08-19,West,Product A,38184.31,20492.33,2968.81
2024-08-19,West,Product B,18348.32,11107.5,1412.82
2024-08-19,West,Product C,29366.7,17965.010000000002,2343.67
2024-08-26,East,Product A,26558.91,14608.04,1979.0500000000002
2024-08-26,East,Product B,14473.82,8776.46,1149.9
2024-08-26,East,Product C,22728.53,13894.85,1629.17
2024-08-26,North,Product A,37831.21,20553.86,2990.3
2024-08-26,North,Product B,20648.08,12409.96,1578.22
2024-08-26,North,Product C,31409.66,19293.16,2562.98
2024-08-26,South,Product A,,17621.02,2292.2599999999998
2024-08-26,South,Product B,,10234.09,1366.52
2024-08-26,South,Product C,,17607.56,2049.35
2024-08-26,West,Product A,35305.979999999996,19097.58,2689.03
2024-08-26,West,Product B,18747.64,11401.9,1409.35
2024-08-26,West,Product C,30395.910000000003,18458.48,2201.66
2024-09-02,East,Product A,27049.36,14651.59,1999.76
2024-09-02,East,Product B,14069.18,8563.07,1096.07
2024-09-02,East,Product C,22628.1,13618.55,1707.99
2024-09-02,North,Product A,38836.78,21060.23,2644.23
2024-09-02,North,Product B,19598.07,11749.25,1516.98
2024-09-02,North,Product C,31550.32,19307.82,2440.63
2024-09-02,South,Product A,,17045.66,2420.98
2024-09-02,South,Product B,,9910.82,1253.87
2024-09-02,South,Product C,,15943.970000000001,2066.01
2024-09-02,West,Product A,35363.95,19171.41,2615.49
2024-09-02,West,Product B,18311.86,11157.27,1314.97
2024-09-02,West,Product C,31281.600000000002,18773.11,2493.47
2024-09-09,East,Product A,28479.8,15360.28,2108.13
2024-09-09,East,Product B,13484.98,8165.07,974.0899999999999
2024-09-09,East,Product C,22733.71,13875.65,1650.57
2024-09-09,North,Product A,40888.36,22599.72,3101.39
2024-09-09,North,Product B,19441.940000000002,11592.84,1460.52
2024-09-09,North,Product C,32217.489999999998,19607.420000000002,2546.31
2024-09-09,South,Product A,,16292.82,2223.61
2024-09-09,South,Product B,,10237.56,1301.85
2024-09-09,South,Product C,,15962.5,2052.11
2024-09-09,West,Product A,36476.82,19817.34,2729.57
2024-09-09,West,Product B,19488.11,11588.36,1399.1999999999998
2024-09-09,West,Product C,30113.34,18497.21,2413.25
2024-09-16,East,Product A,25977.39,14201.96,1912.29
2024-09-16,East,Product B,14209.68,8596.51,1011.84
2024-09-16,East,Product C,24439.8,14827.52,1810.18
2024-09-16,North,Product A,39448.94,21521.59,3176.9700000000003
2024-09-16,North,Product B,20294.2,12204.06,1537.28
2024-09-16,North,Product C,30637.66,18851.58,2413.39
2024-09-16,South,Product A,,17044.18,2431.49
2024-09-16,South,Product B,,9417.07,1269.36
2024-09-16,South,Product C,,16007.9,2094.37
2024-09-16,West,Product A,34324.38,18616.73,2398.98
2024-09-16,West,Product B,18712.63,11203.98,1433.12
2024-09-16,West,Product C,30363.86,18418.12,2334.0699999999997
2024-09-23,East,Product A,27345.84,14780.199999999999,2092.58
2024-09-23,East,Product B,13884.57,8414.789999999999,1173.68
2024-09-23,East,Product C,24107.129999999997,14532.77,1802.55
2024-09-23,North,Product A,39872.22,21347.73,3095.3
2024-09-23,North,Product B,20187.19,12115.44,1636.31
2024-09-23,North,Product C,33929.55,20815.64,2530.12
2024-09-23,South,Product A,,17253.649999999998,2508.61
2024-09-23,South,Product B,,9969.32,1254.73
2024-09-23,South,Product C,,15286.85,1773.02
2024-09-23,West,Product A,36417.520000000004,19683.36,2984.44
2024-09-23,West,Product B,18130.61,11021.26,1492.7
2024-09-23,West,Product C,29511.449999999997,17930.02,2179.88
2024-09-30,East,Product A,27321.5,14879.42,2141.65
2024-09-30,East,Product B,13983.92,8516.93,1062.46
2024-09-30,East,Product C,22999.21,13944.68,1737.56
2024-09-30,North,Product A,37695.8,20905.55,2818.04
2024-09-30,North,Product B,20373.84,12386.04,1581.25
2024-09-30,North,Product C,31498.69,19141.420000000002,2508.89
2024-09-30,South,Product A,,16504.809999999998,2523.99
2024-09-30,South,Product B,,10117.39,1235.39
2024-09-30,South,Product C,,16092.09,2009.19
2024-09-30,West,Product A,35788.869999999995,19688.68,2731.94
2024-09-30,West,Product B,18556.01,11271.58,1443.75
2024-09-30,West,Product C,29699.559999999998,18261.48,2434.16
2024-10-07,East,Product A,28438.45,15339.22,2106.25
2024-10-07,East,Product B,14632.72,8763.33,1123.11
2024-10-07,East,Product C,22356.03,13674.73,1627.82
2024-10-07,North,Product A,36875.66,20186.38,2953.3399999999997
2024-10-07,North,Product B,19891.29,12172.68,1570.8600000000001
2024-10-07,North,Product C,30622.870000000003,18715.81,2183.1
2024-10-07,South,Product A,,17665.85,2420.02
2024-10-07,South,Product B,,10139.22,1360.33
2024-10-07,South,Product C,,16136.580000000002,2193.87
2024-10-07,West,Product A,34902.18,19004.78,2667.1400000000003
2024-10-07,West,Product B,17496.36,10534.99,1356.3
2024-10-07,West,Product C,30028.58,18461.94,2261.53
2024-10-14,East,Product A,27247.46,14929.83,2191.5299999999997
2024-10-14,East,Product B,13360.19,8021.7,998.29
2024-10-14,East,Product C,22986.76,13840.0,1856.6399999999999
2024-10-14,North,Product A,37692.22,20433.14,3005.73
2024-10-14,North,Product B,19219.66,11633.61,1475.43
2024-10-14,North,Product C,32567.489999999998,19522.13,2595.02
2024-10-14,South,Product A,,16433.27,2379.24
2024-10-14,South,Product B,,9489.02,1190.29
2024-10-14,South,Product C,,16090.98,1814.34
2024-10-14,West,Product A,36169.65,19494.98,2827.4
2024-10-14,West,Product B,19020.78,11419.27,1515.44
2024-10-14,West,Product C,30100.699999999997,18190.62,2256.8
2024-10-21,East,Product A,27210.38,14980.17,2036.0
2024-10-21,East,Product B,13661.79,8221.699999999999,1043.01
2024-10-21,East,Product C,23657.42,14379.84,1804.12
2024-10-21,North,Product A,38800.49,21086.829999999998,2699.75
2024-10-21,North,Product B,19664.79,12012.3,1480.67
2024-10-21,North,Product C,30912.58,18750.39,2351.69
2024-10-21,South,Product A,,16202.62,2407.67
2024-10-21,South,Product B,,10119.19,1355.45
2024-10-21,South,Product C,,16371.0,2109.56
2024-10-21,West,Product A,37065.95,19878.68,2720.8
2024-10-21,West,Product B,18748.74,11355.3,1467.22
2024-10-21,West,Product C,31311.28,18879.989999999998,2184.55
2024-10-28,East,Product A,25699.4,13938.06,1965.1100000000001
2024-10-28,East,Product B,14629.18,8781.25,1056.23
2024-10-28,East,Product C,23652.96,14333.59,1718.26
2024-10-28,North,Product A,40505.24,22041.85,3093.43
2024-10-28,North,Product B,19808.15,11967.789999999999,1414.55
2024-10-28,North,Product C,33279.69,20292.67,2515.41
2024-10-28,South,Product A,,16541.48,2165.31
2024-10-28,South,Product B,,9604.49,1327.68
2024-10-28,South,Product C,,15770.539999999999,1870.6
2024-10-28,West,Product A,34061.96,18499.96,2621.2
2024-10-28,West,Product B,17489.28,10435.83,1301.5900000000001
2024-10-28,West,Product C,30868.05,18832.23,2336.84
2024-11-04,East,Product A,25822.67,14105.2,1951.95
2024-11-04,East,Product B,13488.91,8123.87,1031.66
2024-11-04,East,Product C,22064.85,13262.36,1538.36
2024-11-04,North,Product A,37723.27,20399.12,2886.0
2024-11-04,North,Product B,19601.73,11868.96,1494.47
2024-11-04,North,Product C,32458.85,19423.9,2416.34
2024-11-04,South,Product A,,17637.29,2475.59
2024-11-04,South,Product B,,9321.02,1129.96
2024-11-04,South,Product C,,16072.48,1899.8
2024-11-04,West,Product A,34115.11,18507.58,2624.04
2024-11-04,West,Product B,18546.29,11305.34,1354.97
2024-11-04,West,Product C,30208.6,18581.12,2250.05
2024-11-11,East,Product A,26693.440000000002,14442.11,1986.8600000000001
2024-11-11,East,Product B,13976.57,8370.45,1099.15
2024-11-11,East,Product C,23737.96,14221.59,1915.89
2024-11-11,North,Product A,36113.630000000005,19595.92,3040.06
2024-11-11,North,Product B,20510.62,12398.529999999999,1662.9
2024-11-11,North,Product C,31103.0,18865.98,2455.31
2024-11-11,South,Product A,,17267.43,2451.2799999999997
2024-11-11,South,Product B,,10367.8,1335.74
2024-11-11,South,Product C,,16360.31,1981.8400000000001
2024-11-11,West,Product A,34114.78,18216.16,2500.0499999999997
2024-11-11,West,Product B,18410.26,10980.42,1399.76
2024-11-11,West,Product C,29557.83,18034.25,2410.86
2024-11-18,East,Product A,27219.55,14922.880000000001,2259.94
2024-11-18,East,Product B,13522.43,8154.55,1069.81
2024-11-18,East,Product C,21561.93,13112.93,1530.94
2024-11-18,North,Product A,37834.5,20610.89,2711.69
2024-11-18,North,Product B,20539.76,12303.45,1448.0800000000002
2024-11-18,North,Product C,31376.690000000002,18961.49,2412.82
2024-11-18,South,Product A,,17270.23,2490.6099999999997
2024-11-18,South,Product B,,9822.2,1233.09
2024-11-18,South,Product C,,15003.86,1870.16
2024-11-18,West,Product A,35660.65,19431.01,2788.37
2024-11-18,West,Product B,18612.38,11124.64,1455.78
2024-11-18,West,Product C,29514.93,17924.62,2260.01
2024-11-25,East,Product A,27094.8,14606.23,2065.29
2024-11-25,East,Product B,14001.869999999999,8508.59,1024.91
2024-11-25,East,Product C,23294.11,14172.259999999998,1732.88
2024-11-25,North,Product A,36228.86,19390.52,2585.05
2024-11-25,North,Product B,20655.88,12369.57,1602.3899999999999
2024-11-25,North,Product C,31236.84,19134.510000000002,2568.45
2024-11-25,South,Product A,,16899.16,2428.38
2024-11-25,South,Product B,,9828.79,1289.18
2024-11-25,South,Product C,,15846.029999999999,2046.92
2024-11-25,West,Product A,37213.78,19847.329999999998,2893.68
2024-11-25,West,Product B,17923.27,10829.94,1300.4
2024-11-25,West,Product C,28563.07,17484.5,2134.46
2024-12-02,East,Product A,26585.71,14312.56,1934.46
2024-12-02,East,Product B,13827.84,8403.050000000001,1008.3199999999999
2024-12-02,East,Product C,23129.629999999997,14026.15,1783.6999999999998
2024-12-02,North,Product A,38631.42,20823.829999999998,3008.54
2024-12-02,North,Product B,19507.38,11691.9,1483.72
2024-12-02,North,Product C,32177.61,19585.79,2483.16
2024-12-02,South,Product A,,16635.95,2279.3199999999997
2024-12-02,South,Product B,,9812.2,1262.01
2024-12-02,South,Product C,,16430.05,2000.4199999999998
2024-12-02,West,Product A,35359.85,19393.15,2772.75
2024-12-02,West,Product B,18164.57,10876.74,1397.72
2024-12-02,West,Product C,28843.92,17602.46,2084.98
2024-12-09,East,Product A,27433.25,14836.439999999999,2040.43
2024-12-09,East,Product B,14122.59,8444.289999999999,1096.1
2024-12-09,East,Product C,21482.98,13081.52,1635.51
2024-12-09,North,Product A,35119.08,19185.24,2558.63
2024-12-09,North,Product B,19508.989999999998,11663.849999999999,1375.79
2024-12-09,North,Product C,31627.940000000002,19385.02,2569.66
2024-12-09,South,Product A,,16151.73,2290.76
2024-12-09,South,Product B,,9649.76,1195.29
2024-12-09,South,Product C,,15398.9,2017.98
2024-12-09,West,Product A,33469.0,18226.43,2397.5
2024-12-09,West,Product B,18609.579999999998,11043.49,1352.43
2024-12-09,West,Product C,29786.34,17945.35,2342.14
2024-12-16,East,Product A,26803.82,14430.82,2082.18
2024-12-16,East,Product B,13517.05,8066.47,1152.47
2024-12-16,East,Product C,21797.12,13227.17,1586.77
2024-12-16,North,Product A,38418.91,20810.3,2794.37
2024-12-16,North,Product B,19058.09,11530.04,1416.46
2024-12-16,North,Product C,31616.510000000002,19315.88,2445.21
2024-12-16,South,Product A,,17228.11,2720.3999999999996
2024-12-16,South,Product B,,9581.42,1234.16
2024-12-16,South,Product C,,15993.91,2008.83
2024-12-16,West,Product A,33700.99,18519.46,2551.42
2024-12-16,West,Product B,18849.11,11410.06,1483.3600000000001
2024-12-16,West,Product C,29708.51,17849.73,2311.02
2024-12-23,East,Product A,26065.920000000002,14328.029999999999,1903.51
2024-12-23,East,Product B,14102.09,8390.529999999999,1118.44
2024-12-23,East,Product C,23078.85,13862.8,1753.92
2024-12-23,North,Product A,37982.29,20879.65,2857.71
2024-12-23,North,Product B,19736.93,11854.49,1508.24
2024-12-23,North,Product C,32666.690000000002,19993.15,2374.7200000000003
2024-12-23,South,Product A,,16463.83,2209.73
2024-12-23,South,Product B,,9470.88,1250.08
2024-12-23,South,Product C,,16114.970000000001,1946.21
2024-12-23,West,Product A,35134.16,19130.1,2742.65
2024-12-23,West,Product B,19307.17,11636.77,1527.62
2024-12-23,West,Product C,28852.059999999998,17314.24,2267.39
2024-12-30,East,Product A,26681.0,14432.5,1957.3
2024-12-30,East,Product B,13610.880000000001,8318.32,942.66
2024-12-30,East,Product C,22294.32,13583.98,1650.58
2024-12-30,North,Product A,37786.28,20210.62,2826.79
2024-12-30,North,Product B,20408.22,12050.02,1540.79
2024-12-30,North,Product C,32000.03,19532.27,2428.0
2024-12-30,South,Product A,,15925.64,2231.21
2024-12-30,South,Product B,,9797.94,1220.23
2024-12-30,South,Product C,,15607.55,1941.97
2024-12-30,West,Product A,36257.23,19393.23,2851.0
2024-12-30,West,Product B,19075.95,11467.99,1517.41
2024-12-30,West,Product C,29950.82,18242.22,2116.0299999999997
2025-01-06,East,Product A,27543.38,14831.61,2057.54
2025-01-06,East,Product B,13402.76,8114.36,1079.44
2025-01-06,East,Product C,21700.85,13086.65,1616.8
2025-01-06,North,Product A,37598.51,20611.85,2869.2400000000002
2025-01-06,North,Product B,19404.61,11626.279999999999,1504.97
2025-01-06,North,Product C,32253.730000000003,19340.29,2339.41
2025-01-06,South,Product A,,16393.74,2194.39
2025-01-06,South,Product B,,9403.5,1114.21
2025-01-06,South,Product C,,15534.89,1925.43
2025-01-06,West,Product A,34892.69,18954.61,2705.19
2025-01-06,West,Product B,18384.79,10954.81,1381.06
2025-01-06,West,Product C,27954.989999999998,16884.81,2045.25
2025-01-13,East,Product A,26467.98,14141.49,1852.18
2025-01-13,East,Product B,14015.68,8328.77,1035.6200000000001
2025-01-13,East,Product C,22943.58,14042.11,1762.6
2025-01-13,North,Product A,37115.56,20087.89,3214.67
2025-01-13,North,Product B,20061.18,12146.42,1503.81
2025-01-13,North,Product C,31681.129999999997,19183.77,2349.02
2025-01-13,South,Product A,,16680.7,2408.15
2025-01-13,South,Product B,,9862.73,1294.67
2025-01-13,South,Product C,,16213.130000000001,2325.08
2025-01-13,West,Product A,34138.770000000004,18519.57,2490.34
2025-01-13,West,Product B,18486.04,11225.09,1475.69
2025-01-13,West,Product C,29908.78,18386.45,2290.17
2025-01-20,East,Product A,26586.46,14321.18,1997.08
2025-01-20,East,Product B,13843.08,8293.27,1019.51
2025-01-20,East,Product C,22056.71,13498.68,1719.5
2025-01-20,North,Product A,39257.36,21133.66,2812.03
2025-01-20,North,Product B,19384.07,11458.25,1402.1399999999999
2025-01-20,North,Product C,30627.25,18505.1,2512.58
2025-01-20,South,Product A,,16634.87,2535.3199999999997
2025-01-20,South,Product B,,9740.89,1202.57
2025-01-20,South,Product C,,16190.009999999998,2090.6
2025-01-20,West,Product A,35451.58,19567.559999999998,2930.67
2025-01-20,West,Product B,18520.09,10999.14,1406.55
2025-01-20,West,Product C,29927.82,18077.1,2431.81
2025-01-27,East,Product A,27285.61,14921.77,2112.66
2025-01-27,East,Product B,14499.08,8711.82,1146.16
2025-01-27,East,Product C,22658.75,13763.52,1797.32
2025-01-27,North,Product A,37309.9,20083.34,2700.4500000000003
2025-01-27,North,Product B,18887.49,11462.38,1377.4099999999999
2025-01-27,North,Product C,31732.19,19015.44,2426.7400000000002
2025-01-27,South,Product A,,16699.08,2197.29
2025-01-27,South,Product B,,9378.52,1225.1599999999999
2025-01-27,South,Product C,,15324.75,1884.8400000000001
2025-01-27,West,Product A,35450.85,19297.73,2511.58
2025-01-27,West,Product B,19169.73,11486.78,1538.53
2025-01-27,West,Product C,28800.07,17178.85,2290.34
2025-02-03,East,Product A,25836.48,14093.099999999999,1950.33
2025-02-03,East,Product B,14556.59,8770.82,1077.33
2025-02-03,East,Product C,22844.16,13869.619999999999,1818.38
2025-02-03,North,Product A,39125.55,21197.34,2666.34
2025-02-03,North,Product B,19165.129999999997,11480.58,1365.85
2025-02-03,North,Product C,31707.43,18943.61,2451.54
2025-02-03,South,Product A,,16728.72,2430.13
2025-02-03,South,Product B,,10353.18,1413.6599999999999
2025-02-03,South,Product C,,15892.42,1765.77
2025-02-03,West,Product A,35897.46,19391.260000000002,2676.08
2025-02-03,West,Product B,19010.1,11395.07,1481.27
2025-02-03,West,Product C,30107.91,18215.34,2131.98
2025-02-10,East,Product A,26736.050000000003,14437.289999999999,2144.9
2025-02-10,East,Product B,14427.44,8596.220000000001,1069.08
2025-02-10,East,Product C,22932.31,13825.42,1699.41
2025-02-10,North,Product A,38570.99,21036.46,2782.79
2025-02-10,North,Product B,18916.76,11298.619999999999,1289.25
2025-02-10,North,Product C,32334.760000000002,19652.23,2632.08
2025-02-10,South,Product A,,16882.48,2346.71
2025-02-10,South,Product B,,9876.82,1240.77
2025-02-10,South,Product C,,15857.970000000001,2109.8
2025-02-10,West,Product A,35375.909999999996,19115.66,2577.19
2025-02-10,West,Product B,18913.9,11360.93,1318.81
2025-02-10,West,Product C,30437.75,18324.79,2799.03
2025-02-17,East,Product A,28418.23,15291.05,2108.17
2025-02-17,East,Product B,14094.29,8446.27,1086.19
2025-02-17,East,Product C,23186.81,13864.93,1819.47
2025-02-17,North,Product A,38241.61,20559.510000000002,2904.2
2025-02-17,North,Product B,20266.940000000002,12106.24,1423.31
2025-02-17,North,Product C,32129.6,19283.9,2445.87
2025-02-17,South,Product A,,16948.899999999998,2460.41
2025-02-17,South,Product B,,10013.42,1231.72
2025-02-17,South,Product C,,17108.76,2161.9500000000003
2025-02-17,West,Product A,36092.729999999996,19340.36,2671.05
2025-02-17,West,Product B,17742.07,10790.18,1342.1
2025-02-17,West,Product C,29096.2,17900.92,2148.88
2025-02-24,East,Product A,26936.88,14754.74,1896.1000000000001
2025-02-24,East,Product B,14259.53,8508.85,1046.63
2025-02-24,East,Product C,23866.64,14369.82,1812.3400000000001
2025-02-24,North,Product A,38970.380000000005,21061.45,3187.38
2025-02-24,North,Product B,19191.559999999998,11705.77,1443.46
2025-02-24,North,Product C,32525.14,19741.39,2766.24
2025-02-24,South,Product A,,16579.39,2289.35
2025-02-24,South,Product B,,10149.32,1329.66
2025-02-24,South,Product C,,15884.279999999999,1919.07
2025-02-24,West,Product A,36578.37,19796.39,2950.98
2025-02-24,West,Product B,19574.45,11745.85,1558.95
2025-02-24,West,Product C,31163.98,18952.9,2296.43
2025-03-03,East,Product A,27373.43,14699.029999999999,2090.86
2025-03-03,East,Product B,14165.91,8473.26,1130.01
2025-03-03,East,Product C,23760.96,14360.89,1604.58
2025-03-03,North,Product A,38579.15,20839.2,3048.6
2025-03-03,North,Product B,19990.04,12038.81,1403.53
2025-03-03,North,Product C,31750.97,19044.81,2443.77
2025-03-03,South,Product A,,16649.07,2407.19
2025-03-03,South,Product B,,9866.82,1240.32
2025-03-03,South,Product C,,16237.060000000001,2121.0699999999997
2025-03-03,West,Product A,34420.92,18779.47,2659.93
2025-03-03,West,Product B,18893.23,11223.23,1460.36
2025-03-03,West,Product C,31619.92,19155.1,2439.37
2025-03-10,East,Product A,27360.64,14841.18,2090.7599999999998
2025-03-10,East,Product B,14935.91,8992.76,1136.82
2025-03-10,East,Product C,22689.2,13697.27,1727.6299999999999
2025-03-10,North,Product A,40106.24,21661.05,2831.01
2025-03-10,North,Product B,21125.03,12723.779999999999,1659.76
2025-03-10,North,Product C,31841.05,19207.26,2522.85
2025-03-10,South,Product A,,16889.42,2419.45
2025-03-10,South,Product B,,9938.7,1301.5
2025-03-10,South,Product C,,16753.07,1981.77
2025-03-10,West,Product A,35124.34,19110.3,2555.4
2025-03-10,West,Product B,18559.22,11070.220000000001,1444.56
2025-03-10,West,Product C,31718.690000000002,19063.46,2198.88
2025-03-17,East,Product A,28492.399999999998,15252.91,2183.08
2025-03-17,East,Product B,13822.72,8182.23,1161.6499999999999
2025-03-17,East,Product C,23715.75,14158.09,1888.88
2025-03-17,North,Product A,40340.71,21771.28,3193.01
2025-03-17,North,Product B,19427.98,11409.34,1400.58
2025-03-17,North,Product C,33067.01,19606.98,2752.7599999999998
2025-03-17,South,Product A,,17087.47,2546.14
2025-03-17,South,Product B,,10357.1,1305.88
2025-03-17,South,Product C,,15979.76,2050.51
2025-03-17,West,Product A,35843.82,19325.02,2732.95
2025-03-17,West,Product B,19367.48,11469.05,1476.63
2025-03-17,West,Product C,30087.08,18168.88,2099.58
2025-03-24,East,Product A,26886.25,14547.74,1961.69
2025-03-24,East,Product B,14903.630000000001,8887.11,1167.28
2025-03-24,East,Product C,23546.829999999998,14071.63,1774.23
2025-03-24,North,Product A,38238.090000000004,20654.84,2992.61
2025-03-24,North,Product B,20879.14,12422.79,1499.67
2025-03-24,North,Product C,33472.57,20335.22,2452.1400000000003
2025-03-24,South,Product A,,18167.809999999998,2447.25
2025-03-24,South,Product B,,9356.51,1234.65
2025-03-24,South,Product C,,16383.49,1884.16
2025-03-24,West,Product A,36324.42,19900.95,2958.98
2025-03-24,West,Product B,20372.59,12087.01,1519.59
2025-03-24,West,Product C,31774.07,18961.18,2523.49
2025-03-31,East,Product A,27689.23,14865.189999999999,2249.04
2025-03-31,East,Product B,14598.19,8688.7,1033.6
2025-03-31,East,Product C,22114.89,13580.75,1615.31
2025-03-31,North,Product A,39104.26,20873.300000000003,3269.27
2025-03-31,North,Product B,19931.17,11866.89,1486.69
2025-03-31,North,Product C,32959.84,19624.13,2642.09
2025-03-31,South,Product A,,16652.03,2219.11
2025-03-31,South,Product B,,10425.57,1256.4299999999998
2025-03-31,South,Product C,,15879.46,2048.89
2025-03-31,West,Product A,34130.68,18461.260000000002,2651.94
2025-03-31,West,Product B,19173.71,11377.93,1366.99
2025-03-31,West,Product C,30350.84,18433.600000000002,2308.5699999999997
2025-04-07,East,Product A,27860.57,14891.96,2160.8
2025-04-07,East,Product B,14339.75,8491.24,1067.6100000000001
2025-04-07,East,Product C,23908.28,14625.95,1834.0600000000002
2025-04-07,North,Product A,39889.18,21775.32,3185.65
2025-04-07,North,Product B,19714.21,11850.4,1493.92
2025-04-07,North,Product C,34019.659999999996,20806.41,2535.6
2025-04-07,South,Product A,,17233.85,2495.72
2025-04-07,South,Product B,,10012.08,1270.31
2025-04-07,South,Product C,,17541.48,2200.2
2025-04-07,West,Product A,37133.0,20419.0,2780.33
2025-04-07,West,Product B,19331.78,11491.02,1452.46
2025-04-07,West,Product C,32392.559999999998,19477.66,2527.97
2025-04-14,East,Product A,27249.4,14888.369999999999,2118.15
2025-04-14,East,Product B,15646.15,9489.66,1072.71
2025-04-14,East,Product C,23592.440000000002,14251.26,1914.6399999999999
2025-04-14,North,Product A,40322.45,21493.14,3205.07
2025-04-14,North,Product B,21153.22,12542.630000000001,1499.5900000000001
2025-04-14,North,Product C,32335.84,19365.84,2301.6800000000003
2025-04-14,South,Product A,,17362.12,2449.06
2025-04-14,South,Product B,,10277.86,1278.58
2025-04-14,South,Product C,,15973.39,2252.01
2025-04-14,West,Product A,37181.58,19818.72,2667.11
2025-04-14,West,Product B,18739.440000000002,11308.88,1353.58
2025-04-14,West,Product C,31502.89,19057.8,2270.0
2025-04-21,East,Product A,28269.54,15220.02,2077.84
2025-04-21,East,Product B,14627.26,8777.2,1096.22
2025-04-21,East,Product C,24844.8,15095.57,1813.25
2025-04-21,North,Product A,38917.64,21055.91,3015.3999999999996
2025-04-21,North,Product B,20652.42,12142.29,1575.8500000000001
2025-04-21,North,Product C,32703.64,19650.83,2607.97
2025-04-21,South,Product A,,17371.53,2457.2
2025-04-21,South,Product B,,9672.89,1082.99
2025-04-21,South,Product C,,17490.879999999997,2129.44
2025-04-21,West,Product A,36320.49,19284.350000000002,2690.23
2025-04-21,West,Product B,19978.4,11951.57,1549.8
2025-04-21,West,Product C,30634.31,18304.1,2237.36
2025-04-28,East,Product A,29751.46,16057.279999999999,2311.2599999999998
2025-04-28,East,Product B,14870.32,8800.19,1220.58
2025-04-28,East,Product C,25232.32,15257.91,1939.9
2025-04-28,North,Product A,40206.340000000004,21725.85,3029.66
2025-04-28,North,Product B,21778.42,13051.44,1673.88
2025-04-28,North,Product C,35295.61,21424.17,2742.27
2025-04-28,South,Product A,,16590.78,2214.68
2025-04-28,South,Product B,,10233.28,1205.4
2025-04-28,South,Product C,,16694.27,2216.52
2025-04-28,West,Product A,37855.87,20369.829999999998,2687.34
2025-04-28,West,Product B,19836.84,12053.69,1516.29
2025-04-28,West,Product C,31191.58,18651.95,2361.48
2025-05-05,East,Product A,27871.82,15017.85,2048.63
2025-05-05,East,Product B,14877.009999999998,8769.58,1122.03
2025-05-05,East,Product C,24972.96,15007.47,1784.8799999999999
2025-05-05,North,Product A,40027.72,21799.29,3369.87
2025-05-05,North,Product B,20833.97,12519.89,1598.73
2025-05-05,North,Product C,34208.36,20612.96,2476.64
2025-05-05,South,Product A,,16828.73,2597.42
2025-05-05,South,Product B,,10413.18,1296.96
2025-05-05,South,Product C,,15952.66,1842.44
2025-05-05,West,Product A,36252.520000000004,19778.56,2851.1400000000003
2025-05-05,West,Product B,18768.56,11062.83,1433.72
2025-05-05,West,Product C,32163.92,19316.52,2391.37
2025-05-12,East,Product A,29767.38,15997.029999999999,2403.17
2025-05-12,East,Product B,15245.4,9169.54,1237.9
2025-05-12,East,Product C,24478.76,14780.039999999999,1952.98
2025-05-12,North,Product A,40539.05,21953.07,3112.9
2025-05-12,North,Product B,21123.18,12391.439999999999,1741.29
2025-05-12,North,Product C,34453.27,20492.95,2726.7599999999998
2025-05-12,South,Product A,,17810.98,2396.48
2025-05-12,South,Product B,,10444.19,1356.49
2025-05-12,South,Product C,,17266.68,2091.43
2025-05-12,West,Product A,40915.84,22268.59,3391.11
