date,region,product_id,fulfilled_orders,stockout_events
2025-08-11,West,Product B,33,1
2025-08-11,West,Product C,25,0
2025-08-18,East,Product A,35,1
2025-08-18,East,Product B,26,2
2025-08-18,East,Product C,18,0
2025-08-18,North,Product A,49,1
2025-08-18,North,Product B,36,0
2025-08-18,North,Product C,26,0
2025-08-18,South,Product A,38,1
2025-08-18,South,Product B,29,0
2025-08-18,South,Product C,21,0
2025-08-18,West,Product A,41,1
2025-08-18,West,Product B,32,1
2025-08-18,West,Product C,25,0
2025-08-25,East,Product A,33,1
2025-08-25,East,Product B,26,0
2025-08-25,East,Product C,18,0
2025-08-25,North,Product A,47,2
2025-08-25,North,Product B,35,1
2025-08-25,North,Product C,27,0
2025-08-25,South,Product A,39,1
2025-08-25,South,Product B,29,0
2025-08-25,South,Product C,22,0
2025-08-25,West,Product A,46,3
2025-08-25,West,Product B,34,1
2025-08-25,West,Product C,26,0
2025-09-01,East,Product A,34,1
2025-09-01,East,Product B,26,0
2025-09-01,East,Product C,19,0
2025-09-01,North,Product A,47,3
2025-09-01,North,Product B,36,1
2025-09-01,North,Product C,26,0
2025-09-01,South,Product A,40,1
2025-09-01,South,Product B,30,1
2025-09-01,South,Product C,22,0
2025-09-01,West,Product A,47,2
2025-09-01,West,Product B,33,2
2025-09-01,West,Product C,25,0
2025-09-08,East,Product A,33,1
2025-09-08,East,Product B,25,0
2025-09-08,East,Product C,18,0
2025-09-08,North,Product A,47,2
2025-09-08,North,Product B,35,0
2025-09-08,North,Product C,25,0
2025-09-08,South,Product A,40,1
2025-09-08,South,Product B,30,0
2025-09-08,South,Product C,22,0
2025-09-08,West,Product A,44,2
2025-09-08,West,Product B,33,0
2025-09-08,West,Product C,23,1
2025-09-15,East,Product A,32,1
2025-09-15,East,Product B,26,0
2025-09-15,East,Product C,19,0
2025-09-15,North,Product A,50,3
2025-09-15,North,Product B,33,1
2025-09-15,North,Product C,26,0
2025-09-15,South,Product A,38,1
2025-09-15,South,Product B,30,0
2025-09-15,South,Product C,22,0
2025-09-15,West,Product A,45,1
2025-09-15,West,Product B,35,0
2025-09-15,West,Product C,24,0
2025-09-22,East,Product A,35,1
2025-09-22,East,Product B,26,0
2025-09-22,East,Product C,19,0
2025-09-22,North,Product A,48,1
2025-09-22,North,Product B,33,1
2025-09-22,North,Product C,27,0
2025-09-22,South,Product A,40,1
2025-09-22,South,Product B,30,0
2025-09-22,South,Product C,20,0
2025-09-22,West,Product A,49,3
2025-09-22,West,Product B,35,1
2025-09-22,West,Product C,25,0
2025-09-29,East,Product A,34,1
2025-09-29,East,Product B,25,2
2025-09-29,East,Product C,19,0
2025-09-29,North,Product A,46,1
2025-09-29,North,Product B,35,0
2025-09-29,North,Product C,26,0
2025-09-29,South,Product A,39,0
2025-09-29,South,Product B,29,1
2025-09-29,South,Product C,22,0
2025-09-29,West,Product A,45,2
2025-09-29,West,Product B,32,1
2025-09-29,West,Product C,25,0
2025-10-06,East,Product A,32,2
2025-10-06,East,Product B,23,1
2025-10-06,East,Product C,17,0
2025-10-06,North,Product A,50,3
2025-10-06,North,Product B,34,1
2025-10-06,North,Product C,26,0
2025-10-06,South,Product A,38,1
2025-10-06,South,Product B,29,1
2025-10-06,South,Product C,22,0
2025-10-06,West,Product A,44,1
2025-10-06,West,Product B,33,1
2025-10-06,West,Product C,25,0
2025-10-13,East,Product A,34,2
2025-10-13,East,Product B,25,1
2025-10-13,East,Product C,19,0
2025-10-13,North,Product A,48,2
2025-10-13,North,Product B,35,0
2025-10-13,North,Product C,26,0
2025-10-13,South,Product A,36,1
2025-10-13,South,Product B,29,0
2025-10-13,South,Product C,22,0
2025-10-13,West,Product A,46,3
2025-10-13,West,Product B,33,1
2025-10-13,West,Product C,25,0
2025-10-20,East,Product A,34,0
2025-10-20,East,Product B,24,0
2025-10-20,East,Product C,19,0
2025-10-20,North,Product A,46,2
2025-10-20,North,Product B,35,1
2025-10-20,North,Product C,25,0
2025-10-20,South,Product A,38,1
2025-10-20,South,Product B,30,0
2025-10-20,South,Product C,22,0
2025-10-20,West,Product A,42,2
2025-10-20,West,Product B,34,2
2025-10-20,West,Product C,24,0
2025-10-27,East,Product A,32,0
2025-10-27,East,Product B,24,0
2025-10-27,East,Product C,19,0
2025-10-27,North,Product A,47,1
2025-10-27,North,Product B,36,1
2025-10-27,North,Product C,26,0
2025-10-27,South,Product A,38,1
2025-10-27,South,Product B,28,0
2025-10-27,South,Product C,22,0
2025-10-27,West,Product A,42,2
2025-10-27,West,Product B,32,1
2025-10-27,West,Product C,25,0
2025-11-03,East,Product A,33,1
2025-11-03,East,Product B,24,0
2025-11-03,East,Product C,18,0
2025-11-03,North,Product A,48,1
2025-11-03,North,Product B,35,1
2025-11-03,North,Product C,25,0
2025-11-03,South,Product A,38,2
2025-11-03,South,Product B,28,0
2025-11-03,South,Product C,21,0
2025-11-03,West,Product A,44,3
2025-11-03,West,Product B,31,2
2025-11-03,West,Product C,24,0
2025-11-10,East,Product A,34,1
2025-11-10,East,Product B,26,0
2025-11-10,East,Product C,20,0
2025-11-10,North,Product A,47,1
2025-11-10,North,Product B,35,3
2025-11-10,North,Product C,26,0
2025-11-10,South,Product A,41,1
2025-11-10,South,Product B,31,0
2025-11-10,South,Product C,21,0
2025-11-10,West,Product A,45,2
2025-11-10,West,Product B,34,1
2025-11-10,West,Product C,24,0
2025-11-17,East,Product A,33,1
2025-11-17,East,Product B,26,0
2025-11-17,East,Product C,18,0
2025-11-17,North,Product A,47,3
2025-11-17,North,Product B,33,1
2025-11-17,North,Product C,26,1
2025-11-17,South,Product A,40,2
2025-11-17,South,Product B,27,0
2025-11-17,South,Product C,21,0
2025-11-17,West,Product A,46,2
2025-11-17,West,Product B,31,0
2025-11-17,West,Product C,26,0
2025-11-24,East,Product A,34,0
2025-11-24,East,Product B,26,0
2025-11-24,East,Product C,17,0
2025-11-24,North,Product A,46,1
2025-11-24,North,Product B,35,1
2025-11-24,North,Product C,26,0
2025-11-24,South,Product A,39,1
2025-11-24,South,Product B,27,0
2025-11-24,South,Product C,21,0
2025-11-24,West,Product A,42,1
2025-11-24,West,Product B,31,0
2025-11-24,West,Product C,25,0
2025-12-01,East,Product A,34,1
2025-12-01,East,Product B,26,0
2025-12-01,East,Product C,18,0
2025-12-01,North,Product A,47,2
2025-12-01,North,Product B,34,1
2025-12-01,North,Product C,25,0
2025-12-01,South,Product A,37,1
2025-12-01,South,Product B,27,1
2025-12-01,South,Product C,21,0
2025-12-01,West,Product A,46,1
2025-12-01,West,Product B,33,1
2025-12-01,West,Product C,23,0
2025-12-08,East,Product A,35,1
2025-12-08,East,Product B,25,0
2025-12-08,East,Product C,19,1
2025-12-08,North,Product A,46,2
2025-12-08,North,Product B,33,0
2025-12-08,North,Product C,26,0
2025-12-08,South,Product A,38,0
2025-12-08,South,Product B,29,0
2025-12-08,South,Product C,21,0
2025-12-08,West,Product A,42,2
2025-12-08,West,Product B,32,0
2025-12-08,West,Product C,25,0
2025-12-15,East,Product A,33,0
2025-12-15,East,Product B,23,0
2025-12-15,East,Product C,19,0
2025-12-15,North,Product A,46,3
2025-12-15,North,Product B,36,1
2025-12-15,North,Product C,26,1
2025-12-15,South,Product A,39,1
2025-12-15,South,Product B,29,1
2025-12-15,South,Product C,22,0
2025-12-15,West,Product A,41,2
2025-12-15,West,Product B,33,1
2025-12-15,West,Product C,22,1
2025-12-22,East,Product A,32,0
2025-12-22,East,Product B,24,0
2025-12-22,East,Product C,19,0
2025-12-22,North,Product A,47,3
2025-12-22,North,Product B,35,0
2025-12-22,North,Product C,26,0
2025-12-22,South,Product A,36,0
2025-12-22,South,Product B,28,0
2025-12-22,South,Product C,23,0
2025-12-22,West,Product A,44,2
2025-12-22,West,Product B,34,0
2025-12-22,West,Product C,25,0
2025-12-29,East,Product A,35,1
2025-12-29,East,Product B,25,0
2025-12-29,East,Product C,19,0
2025-12-29,North,Product A,48,2
2025-12-29,North,Product B,36,1
2025-12-29,North,Product C,27,0
2025-12-29,South,Product A,40,0
2025-12-29,South,Product B,28,0
2025-12-29,South,Product C,21,0
2025-12-29,West,Product A,45,2
2025-12-29,West,Product B,32,0
2025-12-29,West,Product C,25,0
2026-01-05,East,Product A,33,0
2026-01-05,East,Product B,25,1
2026-01-05,East,Product C,18,0
2026-01-05,North,Product A,50,3
2026-01-05,North,Product B,35,2
2026-01-05,North,Product C,24,0
2026-01-05,South,Product A,38,1
2026-01-05,South,Product B,28,0
2026-01-05,South,Product C,20,0
2026-01-05,West,Product A,45,1
2026-01-05,West,Product B,33,0
2026-01-05,West,Product C,26,0
2026-01-12,East,Product A,34,1
2026-01-12,East,Product B,25,0
2026-01-12,East,Product C,19,0
2026-01-12,North,Product A,47,1
2026-01-12,North,Product B,35,1
2026-01-12,North,Product C,26,0
2026-01-12,South,Product A,39,2
2026-01-12,South,Product B,30,1
2026-01-12,South,Product C,21,0
2026-01-12,West,Product A,41,1
2026-01-12,West,Product B,32,0
2026-01-12,West,Product C,23,0
2026-01-19,East,Product A,32,0
2026-01-19,East,Product B,25,0
2026-01-19,East,Product C,18,0
2026-01-19,North,Product A,45,2
2026-01-19,North,Product B,35,2
2026-01-19,North,Product C,25,1
2026-01-19,South,Product A,36,0
2026-01-19,South,Product B,27,0
2026-01-19,South,Product C,21,0
2026-01-19,West,Product A,44,2
2026-01-19,West,Product B,32,0
2026-01-19,West,Product C,25,0
2026-01-26,East,Product A,34,0
2026-01-26,East,Product B,24,0
2026-01-26,East,Product C,17,0
2026-01-26,North,Product A,46,3
2026-01-26,North,Product B,35,0
2026-01-26,North,Product C,24,0
2026-01-26,South,Product A,38,1
2026-01-26,South,Product B,29,1
2026-01-26,South,Product C,21,0
2026-01-26,West,Product A,44,2
2026-01-26,West,Product B,33,1
2026-01-26,West,Product C,24,0
2026-02-02,East,Product A,34,1
2026-02-02,East,Product B,24,0
2026-02-02,East,Product C,20,0
2026-02-02,North,Product A,46,1
2026-02-02,North,Product B,35,0
2026-02-02,North,Product C,25,0
2026-02-02,South,Product A,40,2
2026-02-02,South,Product B,29,1
2026-02-02,South,Product C,22,0
2026-02-02,West,Product A,43,2
2026-02-02,West,Product B,31,1
2026-02-02,West,Product C,24,0
2026-02-09,East,Product A,34,0
2026-02-09,East,Product B,25,0
2026-02-09,East,Product C,19,0
2026-02-09,North,Product A,44,3
2026-02-09,North,Product B,33,0
2026-02-09,North,Product C,27,0
2026-02-09,South,Product A,37,1
2026-02-09,South,Product B,30,0
2026-02-09,South,Product C,21,0
2026-02-09,West,Product A,44,2
2026-02-09,West,Product B,33,1
2026-02-09,West,Product C,25,0
2026-02-16,East,Product A,32,1
2026-02-16,East,Product B,24,0
2026-02-16,East,Product C,18,0
2026-02-16,North,Product A,48,2
2026-02-16,North,Product B,34,0
2026-02-16,North,Product C,26,1
2026-02-16,South,Product A,40,0
2026-02-16,South,Product B,29,1
2026-02-16,South,Product C,20,0
2026-02-16,West,Product A,44,2
2026-02-16,West,Product B,33,0
2026-02-16,West,Product C,25,0
2026-02-23,East,Product A,35,1
2026-02-23,East,Product B,26,0
2026-02-23,East,Product C,19,0
2026-02-23,North,Product A,47,2
2026-02-23,North,Product B,36,1
2026-02-23,North,Product C,25,0
2026-02-23,South,Product A,38,2
2026-02-23,South,Product B,29,1
2026-02-23,South,Product C,21,0
2026-02-23,West,Product A,45,2
2026-02-23,West,Product B,30,0
2026-02-23,West,Product C,24,0
2026-03-02,East,Product A,33,0
2026-03-02,East,Product B,25,1
2026-03-02,East,Product C,19,0
2026-03-02,North,Product A,49,4
2026-03-02,North,Product B,32,0
2026-03-02,North,Product C,27,1
2026-03-02,South,Product A,39,2
2026-03-02,South,Product B,28,0
2026-03-02,South,Product C,22,0
2026-03-02,West,Product A,44,1
2026-03-02,West,Product B,32,0
2026-03-02,West,Product C,26,0
2026-03-09,East,Product A,35,1
2026-03-09,East,Product B,25,0
2026-03-09,East,Product C,19,0
2026-03-09,North,Product A,48,2
2026-03-09,North,Product B,36,0
2026-03-09,North,Product C,27,1
2026-03-09,South,Product A,39,2
2026-03-09,South,Product B,28,0
2026-03-09,South,Product C,20,0
2026-03-09,West,Product A,47,0
2026-03-09,West,Product B,34,1
2026-03-09,West,Product C,25,0
2026-03-16,East,Product A,35,0
2026-03-16,East,Product B,25,0
2026-03-16,East,Product C,18,0
2026-03-16,North,Product A,44,3
2026-03-16,North,Product B,34,1
2026-03-16,North,Product C,27,1
2026-03-16,South,Product A,40,2
2026-03-16,South,Product B,28,0
2026-03-16,South,Product C,22,0
2026-03-16,West,Product A,45,2
2026-03-16,West,Product B,35,0
2026-03-16,West,Product C,24,0
2026-03-23,East,Product A,36,1
2026-03-23,East,Product B,25,0
2026-03-23,East,Product C,19,0
2026-03-23,North,Product A,47,2
2026-03-23,North,Product B,35,2
2026-03-23,North,Product C,26,0
2026-03-23,South,Product A,41,2
2026-03-23,South,Product B,29,0
2026-03-23,South,Product C,21,0
2026-03-23,West,Product A,43,2
2026-03-23,West,Product B,33,0
2026-03-23,West,Product C,25,0
2026-03-30,East,Product A,35,0
2026-03-30,East,Product B,26,0
2026-03-30,East,Product C,19,0
2026-03-30,North,Product A,48,1
2026-03-30,North,Product B,35,1
2026-03-30,North,Product C,27,0
2026-03-30,South,Product A,42,1
2026-03-30,South,Product B,31,1
2026-03-30,South,Product C,22,0
2026-03-30,West,Product A,47,2
2026-03-30,West,Product B,32,0
2026-03-30,West,Product C,25,0
2026-04-06,East,Product A,35,1
2026-04-06,East,Product B,27,0
2026-04-06,East,Product C,20,0
2026-04-06,North,Product A,40,3
2026-04-06,North,Product B,31,0
2026-04-06,North,Product C,23,0
2026-04-06,South,Product A,37,2
2026-04-06,South,Product B,30,0
2026-04-06,South,Product C,23,0
2026-04-06,West,Product A,46,1
2026-04-06,West,Product B,33,1
2026-04-06,West,Product C,25,0
2026-04-13,East,Product A,36,2
2026-04-13,East,Product B,24,0
2026-04-13,East,Product C,19,0
2026-04-13,North,Product A,38,2
2026-04-13,North,Product B,30,0
2026-04-13,North,Product C,25,1
2026-04-13,South,Product A,43,1
2026-04-13,South,Product B,30,0
2026-04-13,South,Product C,23,0
2026-04-13,West,Product A,45,1
2026-04-13,West,Product B,34,0
2026-04-13,West,Product C,26,0
2026-04-20,East,Product A,36,1
2026-04-20,East,Product B,26,1
2026-04-20,East,Product C,19,0
2026-04-20,North,Product A,38,1
2026-04-20,North,Product B,28,0
2026-04-20,North,Product C,21,0
2026-04-20,South,Product A,40,1
2026-04-20,South,Product B,30,0
2026-04-20,South,Product C,23,0
2026-04-20,West,Product A,46,2
2026-04-20,West,Product B,33,2
2026-04-20,West,Product C,25,0
2026-04-27,East,Product A,33,1
2026-04-27,East,Product B,25,0
2026-04-27,East,Product C,19,0
2026-04-27,North,Product A,35,0
2026-04-27,North,Product B,28,0
2026-04-27,North,Product C,21,0
2026-04-27,South,Product A,40,1
2026-04-27,South,Product B,30,0
2026-04-27,South,Product C,22,0
2026-04-27,West,Product A,47,2
2026-04-27,West,Product B,35,1
2026-04-27,West,Product C,26,0
2026-05-04,East,Product A,12,7
2026-05-04,East,Product B,26,0
2026-05-04,East,Product C,19,0
2026-05-04,North,Product A,11,8
2026-05-04,North,Product B,28,0
2026-05-04,North,Product C,19,0
2026-05-04,South,Product A,15,11
2026-05-04,South,Product B,30,0
2026-05-04,South,Product C,21,0
2026-05-04,West,Product A,16,9
2026-05-04,West,Product B,36,0
2026-05-04,West,Product C,27,0
2026-05-11,East,Product A,13,10
2026-05-11,East,Product B,28,0
2026-05-11,East,Product C,19,0
2026-05-11,North,Product A,9,6
2026-05-11,North,Product B,24,0
2026-05-11,North,Product C,18,0
2026-05-11,South,Product A,14,10
2026-05-11,South,Product B,31,1
2026-05-11,South,Product C,23,0
2026-05-11,West,Product A,18,13
2026-05-11,West,Product B,34,1
2026-05-11,West,Product C,25,0
2026-05-18,East,Product A,12,8
2026-05-18,East,Product B,24,1
2026-05-18,East,Product C,17,0
2026-05-18,North,Product A,9,8
2026-05-18,North,Product B,24,0
2026-05-18,North,Product C,17,0
2026-05-18,South,Product A,14,10
2026-05-18,South,Product B,29,0
2026-05-18,South,Product C,25,0
2026-05-18,West,Product A,16,13
2026-05-18,West,Product B,34,0
2026-05-18,West,Product C,25,0
2026-05-25,East,Product A,10,7
2026-05-25,East,Product B,22,0
2026-05-25,East,Product C,17,0
2026-05-25,North,Product A,8,6
2026-05-25,North,Product B,23,1
2026-05-25,North,Product C,17,0
2026-05-25,South,Product A,15,10
2026-05-25,South,Product B,30,0
2026-05-25,South,Product C,23,0
2026-05-25,West,Product A,17,13
2026-05-25,West,Product B,35,0
2026-05-25,West,Product C,25,0
2026-06-01,East,Product A,10,6
2026-06-01,East,Product B,22,0
2026-06-01,East,Product C,16,0
2026-06-01,North,Product A,7,5
2026-06-01,North,Product B,22,0
2026-06-01,North,Product C,17,0
2026-06-01,South,Product A,14,12
2026-06-01,South,Product B,30,1
2026-06-01,South,Product C,23,0
2026-06-01,West,Product A,17,11
2026-06-01,West,Product B,34,2
2026-06-01,West,Product C,27,0
2026-06-08,East,Product A,10,6
2026-06-08,East,Product B,21,0
2026-06-08,East,Product C,16,0
2026-06-08,North,Product A,8,6
2026-06-08,North,Product B,22,0
2026-06-08,North,Product C,15,0
2026-06-08,South,Product A,15,10
2026-06-08,South,Product B,29,0
2026-06-08,South,Product C,22,0
2026-06-08,West,Product A,16,12
2026-06-08,West,Product B,35,2
2026-06-08,West,Product C,24,0
2026-06-15,East,Product A,10,7
2026-06-15,East,Product B,21,0
2026-06-15,East,Product C,14,0
2026-06-15,North,Product A,7,6
2026-06-15,North,Product B,22,0
2026-06-15,North,Product C,15,0
2026-06-15,South,Product A,15,10
2026-06-15,South,Product B,32,1
2026-06-15,South,Product C,23,0
2026-06-15,West,Product A,17,15
2026-06-15,West,Product B,36,2
2026-06-15,West,Product C,26,0
2026-06-22,East,Product A,9,7
2026-06-22,East,Product B,21,0
2026-06-22,East,Product C,14,0
2026-06-22,North,Product A,7,5
2026-06-22,North,Product B,23,0
2026-06-22,North,Product C,16,0
2026-06-22,South,Product A,15,10
2026-06-22,South,Product B,29,1
2026-06-22,South,Product C,24,0
2026-06-22,West,Product A,17,14
2026-06-22,West,Product B,36,1
2026-06-22,West,Product C,25,0
